Event_ID,Line,Station,TS,Part_No,Part_Description,BOM_Valid,Torque_Nm,Temp_C,Pressure,Defect,VIN,Supplier,Supplier_Name,Supplier_Country,Work_Order,Work_Order_VIN_Valid,Tool_ID,Tool_Description,Tool_Valid,Inspection_Source,Scrap_Reason,Scrap_Reason_Description,Energy_kWh,Warranty_Claim,Plan_Production,Shift,Sensor_Anomaly,Cycle_Time_Seconds,Cycle_Time_Minutes,Cycle_Time_Valid,Cycle_Time_Anomaly,Rework,Cleaning_Issues
EVT-01669,GA-1,STN-09,2025-06-02 12:40:00,123-ABC,Front Axle Assembly,True,38.96,91.78,51.6,None,M2THBCC2ZG1PCNS9A,SUP-02,Precision Motion Works,Germany,WO-2025287,True,T-109,End-of-Line Scanner,True,sensor,S1,Material Defect,3.1,No,119,A,False,368.0,6.13,True,False,False,
EVT-01671,GA-3,STN-05,2025-05-02 09:51:37,456-DEF,Rear Suspension Module,True,50.69,93.72,45.0,None,5UC52UJ92HEWZS0VL,SUP-02,Precision Motion Works,Germany,WO-2025187,True,T-105,Press Tool,True,camera,S4,Sensor Fault,5.48,No,119,A,False,206.0,3.43,True,False,False,
EVT-01672,GA-2,STN-07,2025-02-12 18:20:21,101-JKL,Battery Cooling Harness,True,49.78,83.4,44.9,Repair,WP6E0N8Z4YBBM0J33,SUP-02,Precision Motion Works,Germany,WO-2025069,True,T-107,Seal Applicator,True,sensor,S3,Assembly Error,3.31,Yes,114,B,False,381.0,6.35,True,False,False,
EVT-01673,GA-3,STN-03,2025-10-12 07:26:30,456-DEF,Rear Suspension Module,True,52.53,95.5,53.1,Repair,T2VS0FB8Y7JMTE3V7,SUP-05,Prime Casting Solutions,Japan,WO-2025108,True,T-103,Vision Alignment Rig,True,manual,S2,Torque Failure,3.23,No,119,A,False,186.0,3.1,True,False,False,
EVT-01674,GA-1,STN-03,2025-10-24 13:54:34,303-PQR,Door Lock Module,True,42.64,86.2,41.1,None,6BSZRPDNPCK03AF4U,SUP-02,Precision Motion Works,Germany,WO-2025239,True,T-103,Vision Alignment Rig,True,sensor,S3,Assembly Error,4.14,No,116,A,False,258.0,4.3,True,False,False,
EVT-01675,GA-3,STN-03,2025-10-19 17:59:00,202-MNO,Brake Cylinder,True,63.65,87.8,42.7,None,CJE8T3BB9S4Y1W4DY,SUP-11,Vector Drive Components,USA,WO-2025052,True,T-103,Vision Alignment Rig,True,camera,,,4.32,Yes,116,B,False,313.0,5.22,True,False,False,
EVT-01676,GA-2,STN-07,2025-06-12 15:39:18,456-DEF,Rear Suspension Module,True,64.97,98.7,21.2,None,1LFSP0TYDR46AFZGG,SUP-05,Prime Casting Solutions,Japan,WO-2025159,True,T-107,Seal Applicator,True,manual,S2,Torque Failure,3.03,No,115,B,True,112.0,1.87,True,False,False,
EVT-01677,GA-3,STN-02,2025-02-14 07:51:55,456-DEF,Rear Suspension Module,True,39.88,78.2,46.5,None,MZTW772K62FR0SX2G,SUP-02,Precision Motion Works,Germany,WO-2025201,True,T-102,Torque Gun,True,sensor,S2,Torque Failure,2.72,No,116,A,False,166.0,2.77,True,False,False,
EVT-01678,GA-2,STN-07,2025-10-07 10:50:08,303-PQR,Door Lock Module,True,63.65,96.72,50.0,None,BXZVHX0JVF0M8GDW2,SUP-02,Precision Motion Works,Germany,WO-2025221,True,T-107,Seal Applicator,True,sensor,S4,Sensor Fault,2.99,No,112,A,False,214.0,3.57,True,False,False,
EVT-01679,GA-2,STN-05,2025-07-06 19:13:47,202-MNO,Brake Cylinder,True,41.62,81.7,45.6,None,V2PYHEDYK42XBHVFN,SUP-09,Nova Sensor Systems,South Korea,WO-2025053,True,T-105,Press Tool,True,manual,S3,Assembly Error,3.63,No,112,B,False,386.0,6.43,True,False,False,
EVT-01680,GA-3,STN-03,2025-12-20 11:39:00,202-MNO,Brake Cylinder,True,51.61,80.6,42.6,None,RNW63HX5LW1KTWC94,SUP-05,Prime Casting Solutions,Japan,WO-2025179,True,T-103,Vision Alignment Rig,True,manual,,,2.95,No,111,A,False,,,True,False,False,
EVT-01681,GA-3,STN-05,2025-11-11 07:05:33,202-MNO,Brake Cylinder,True,59.36,94.9,35.5,None,K94THXG1YFJM4RZP4,SUP-11,Vector Drive Components,USA,WO-2025148,True,T-105,Press Tool,True,sensor,S2,Torque Failure,5.67,No,116,A,False,347.0,5.78,True,False,True,
EVT-01683,GA-3,STN-02,2025-03-05 18:11:59,303-PQR,Door Lock Module,True,62.02,88.2,48.9,None,8U5EPA48SMPAT8RR4,SUP-01,Atlas Fasteners,India,WO-2025202,True,T-102,Torque Gun,True,camera,S2,Torque Failure,2.38,No,113,B,False,220.0,3.67,True,False,False,
EVT-01685,GA-3,STN-05,2025-11-16 15:11:32,303-PQR,Door Lock Module,True,40.6,93.0,41.1,None,533ATBBT7DKH5BBKW,SUP-09,Nova Sensor Systems,South Korea,WO-2025140,True,T-105,Press Tool,True,camera,S3,Assembly Error,5.14,No,118,B,False,291.0,4.85,True,False,False,
EVT-01686,GA-3,STN-02,2025-05-11 17:33:00,202-MNO,Brake Cylinder,True,44.98,80.7,18.4,None,5NUH8FHG8YX2VP0P6,SUP-02,Precision Motion Works,Germany,WO-2025250,True,T-102,Torque Gun,True,sensor,S1,Material Defect,2.85,No,113,B,True,20.0,0.33,True,False,False,
EVT-01687,GA-1,STN-07,2025-08-20 16:51:22,202-MNO,Brake Cylinder,True,40.19,98.4,41.8,None,LL0CCYXH3VGBN3Y33,SUP-02,Precision Motion Works,Germany,WO-2025252,True,T-107,Seal Applicator,True,manual,S1,Material Defect,2.7,No,116,B,False,376.0,6.27,True,False,False,
EVT-01689,GA-1,STN-05,2025-07-19 12:26:03,456-DEF,Rear Suspension Module,True,46.0,90.4,47.3,None,8YLWKXKNRPVMV5ZGP,SUP-02,Precision Motion Works,Germany,WO-2025273,True,T-105,Press Tool,True,sensor,S3,Assembly Error,4.55,No,115,A,False,497.0,8.28,True,False,True,
EVT-01690,GA-2,STN-03,2025-12-22 17:12:24,303-PQR,Door Lock Module,True,62.93,100.3,50.3,None,PMW3YCDZK0Y65MWEM,SUP-09,Nova Sensor Systems,South Korea,WO-2025005,True,T-103,Vision Alignment Rig,True,sensor,S4,Sensor Fault,3.06,No,112,B,False,97.0,1.62,True,False,False,
EVT-01691,GA-3,STN-05,2025-02-10 15:29:40,123-ABC,Front Axle Assembly,True,54.47,84.0,44.7,None,AYNM1ALSEDU2WSVV2,SUP-05,Prime Casting Solutions,Japan,WO-2025060,True,T-105,Press Tool,True,manual,S2,Torque Failure,4.02,No,120,B,False,,,True,False,False,
EVT-01692,GA-2,STN-02,2025-01-01 19:52:29,303-PQR,Door Lock Module,True,48.04,80.6,45.8,None,RLPPT8TZPZLXCFAXS,SUP-01,Atlas Fasteners,India,WO-2025288,True,T-102,Torque Gun,True,sensor,,,3.68,No,112,B,False,265.0,4.42,True,False,False,
EVT-01693,GA-3,STN-01,2025-09-07 11:05:33,303-PQR,Door Lock Module,True,41.62,90.39,33.8,None,BRBDXNA3LF4UL0KJZ,SUP-01,Atlas Fasteners,India,WO-2025219,True,T-101,Fixture Clamp,True,sensor,S3,Assembly Error,2.94,Yes,110,A,False,5183704.0,86395.07,False,True,False,invalid_cycle_time
EVT-01694,GA-2,STN-03,2025-01-08 19:34:15,789-GHI,Steering Rack,True,39.47,82.8,34.3,None,5RDTYDPVACWXLTGZ8,SUP-01,Atlas Fasteners,India,WO-2025015,True,T-103,Vision Alignment Rig,True,camera,S4,Sensor Fault,3.77,No,108,B,False,408.0,6.8,True,False,False,
EVT-01695,GA-2,STN-01,2025-07-10 16:02:54,456-DEF,Rear Suspension Module,True,51.1,95.2,44.9,None,ZDF2KH27UBT5CKFEX,SUP-02,Precision Motion Works,Germany,WO-2025103,True,T-101,Fixture Clamp,True,manual,,,3.03,No,115,B,False,,,True,False,False,
EVT-01696,GA-2,STN-05,2025-07-04 05:54:00,456-DEF,Rear Suspension Module,True,46.51,90.5,34.9,None,5NHU7AVHFJC4Y5ZG5,SUP-09,Nova Sensor Systems,South Korea,WO-2025087,True,T-105,Press Tool,True,sensor,S1,Material Defect,4.16,No,111,C,False,721.0,12.02,False,True,True,invalid_cycle_time
EVT-01697,GA-2,STN-03,2025-02-19 12:39:00,456-DEF,Rear Suspension Module,True,53.14,97.5,42.2,None,WGNX7N5ZCHZWPSCTX,SUP-01,Atlas Fasteners,India,WO-2025268,True,T-103,Vision Alignment Rig,True,manual,,,4.53,No,115,A,False,279.0,4.65,True,False,False,
EVT-01699,GA-1,STN-01,2025-03-11 18:43:14,123-ABC,Front Axle Assembly,True,63.14,80.7,40.9,None,BA0TY9SSTNDZ1ETH5,SUP-09,Nova Sensor Systems,South Korea,WO-2025293,True,T-101,Fixture Clamp,True,camera,S4,Sensor Fault,3.12,No,123,B,False,,,True,False,False,
EVT-01700,GA-2,STN-07,2025-04-20 09:07:21,202-MNO,Brake Cylinder,True,59.47,118.78,40.0,None,P8CTJAUKSLE03E8SK,SUP-01,Atlas Fasteners,India,WO-2025291,True,T-107,Seal Applicator,True,camera,S2,Torque Failure,2.79,No,106,A,True,145.0,2.42,True,False,False,
EVT-01701,GA-3,STN-01,2025-04-09 12:45:54,123-ABC,Front Axle Assembly,True,56.2,95.78,38.0,None,PYLMZSU8CG90MY7AB,SUP-11,Vector Drive Components,USA,WO-2025189,True,T-101,Fixture Clamp,True,manual,,,2.48,No,120,A,False,,,True,False,False,
EVT-01702,GA-2,STN-02,2025-10-09 10:37:32,202-MNO,Brake Cylinder,True,40.9,83.4,46.4,None,FCW32NDCU2VZU0DED,SUP-02,Precision Motion Works,Germany,WO-2025197,True,T-102,Torque Gun,True,manual,,,3.24,No,107,A,False,145.0,2.42,True,False,False,
EVT-01703,GA-1,STN-07,2025-09-14 19:28:04,101-JKL,Battery Cooling Harness,True,53.45,96.78,43.5,None,YHSHMYFB7C10ZTRJ4,SUP-05,Prime Casting Solutions,Japan,WO-2025230,True,T-107,Seal Applicator,True,sensor,S4,Sensor Fault,3.03,No,116,B,False,184.0,3.07,True,False,False,
EVT-01704,GA-3,STN-03,2025-03-16 05:51:25,123-ABC,Front Axle Assembly,True,50.08,96.11,41.2,None,NFRPHPABDD5TB8MGB,SUP-11,Vector Drive Components,USA,WO-2025190,True,T-103,Vision Alignment Rig,True,sensor,,,4.28,No,115,C,False,202.0,3.37,True,False,False,
EVT-01705,GA-2,STN-07,2025-04-21 17:16:59,789-GHI,Steering Rack,True,60.69,92.39,39.7,None,88J6DY5TGPB0XTM1R,SUP-01,Atlas Fasteners,India,WO-2025275,True,T-107,Seal Applicator,True,manual,,,3.85,No,105,B,False,179.0,2.98,True,False,True,
EVT-01706,GA-1,STN-05,2025-12-04 16:32:28,789-GHI,Steering Rack,True,54.88,96.78,47.2,None,3F08C3870E1A79NMZ,SUP-01,Atlas Fasteners,India,WO-2025150,True,T-105,Press Tool,True,sensor,,,5.67,No,121,B,False,688.0,11.47,False,True,False,invalid_cycle_time
EVT-01707,GA-2,STN-09,2025-09-18 06:49:38,123-ABC,Front Axle Assembly,True,59.98,89.5,40.0,None,5FBT5XWU4F3E3GZCP,SUP-11,Vector Drive Components,USA,WO-2025056,True,T-109,End-of-Line Scanner,True,sensor,,,2.68,No,111,A,False,404.0,6.73,True,False,False,
EVT-01708,GA-1,STN-05,2025-10-24 13:57:14,303-PQR,Door Lock Module,True,45.08,78.61,53.7,None,6BSZRPDNPCK03AF4U,SUP-02,Precision Motion Works,Germany,WO-2025239,True,T-105,Press Tool,True,camera,S3,Assembly Error,4.19,No,122,A,False,160.0,2.67,True,False,False,
EVT-01709,GA-2,STN-01,2025-12-22 17:08:00,303-PQR,Door Lock Module,True,41.21,78.4,35.4,None,PMW3YCDZK0Y65MWEM,SUP-09,Nova Sensor Systems,South Korea,WO-2025005,True,T-101,Fixture Clamp,True,manual,S3,Assembly Error,2.51,No,114,B,False,,,True,False,False,
EVT-01710,GA-2,STN-02,2025-04-21 17:05:52,789-GHI,Steering Rack,True,29.78,92.39,46.1,None,88J6DY5TGPB0XTM1R,SUP-01,Atlas Fasteners,India,WO-2025275,True,T-102,Torque Gun,True,manual,,,2.67,No,110,B,True,274.0,4.57,True,False,False,
EVT-01711,GA-3,STN-01,2025-02-07 19:13:07,202-MNO,Brake Cylinder,True,63.95,85.7,36.6,None,T7EDF0DMMCMCPCP3Z,SUP-02,Precision Motion Works,Germany,WO-2025055,True,T-101,Fixture Clamp,True,sensor,S2,Torque Failure,2.1,No,115,B,False,,,True,False,False,
EVT-01712,GA-3,STN-09,2025-04-04 13:49:15,202-MNO,Brake Cylinder,True,27.95,80.61,33.6,None,FD3WEY2ETGXV283A6,SUP-02,Precision Motion Works,Germany,WO-2025206,True,T109,,False,camera,,,2.81,No,110,A,True,386.0,6.43,True,False,False,invalid_tool_id
EVT-01713,GA-2,STN-03,2025-08-13 17:11:33,101-JKL,Battery Cooling Harness,True,49.78,92.22,38.6,None,31WBMC97C7BP229YP,SUP-05,Prime Casting Solutions,Japan,WO-2025008,True,T-103,Vision Alignment Rig,True,sensor,S4,Sensor Fault,3.74,No,112,B,False,213.0,3.55,True,False,False,
EVT-01714,GA-3,STN-01,2025-05-06 11:28:10,303-PQR,Door Lock Module,True,42.13,87.4,39.4,None,L53M30KN3RDN68BNH,SUP-02,Precision Motion Works,Germany,WO-2025198,True,T-101,Fixture Clamp,True,sensor,S2,Torque Failure,2.02,No,114,A,False,,,True,False,False,
EVT-01715,GA-3,STN-09,2025-11-16 15:26:32,303-PQR,Door Lock Module,True,58.55,89.11,52.2,None,533ATBBT7DKH5BBKW,SUP-09,Nova Sensor Systems,South Korea,WO-2025140,True,T-109,End-of-Line Scanner,True,camera,,,2.77,No,116,B,False,196.0,3.27,True,False,False,
EVT-01716,GA-2,STN-02,2025-05-10 12:32:41,202-MNO,Brake Cylinder,True,62.22,84.2,48.5,None,L70VNSB8NFL4DGLE8,SUP-02,Precision Motion Works,Germany,WO-2025225,True,T-102,Torque Gun,True,manual,,,3.01,No,113,A,False,58.0,0.97,True,False,False,
EVT-01717,GA-2,STN-02,2025-02-08 12:29:12,101-JKL,Battery Cooling Harness,True,53.75,87.3,50.2,None,LF55UTNJ62TSTZ2EZ,SUP-02,Precision Motion Works,Germany,WO-2025147,True,T-102,Torque Gun,True,camera,S2,Torque Failure,2.69,No,111,A,False,,,True,False,False,
EVT-01718,GA-1,STN-05,2025-06-04 08:44:36,789-GHI,Steering Rack,True,58.45,87.4,35.1,None,BAML519CXKYCMNNWV,SUP-11,Vector Drive Components,USA,WO-2025081,True,T105,,False,manual,,,4.0,No,125,A,False,604.0,10.07,False,True,False,invalid_cycle_time; invalid_tool_id
EVT-01719,GA-3,STN-02,2025-10-10 14:49:33,456-DEF,Rear Suspension Module,True,60.28,101.22,50.7,Reject,LL7CPXY1G5TMRMFFA,SUP-02,Precision Motion Works,Germany,WO-2025051,True,T-102,Torque Gun,True,camera,S2,Torque Failure,3.08,No,116,B,False,58.0,0.97,True,False,False,
EVT-01720,GA-3,STN-07,2025-07-11 05:58:05,202-MNO,Brake Cylinder,True,56.71,82.0,43.4,None,AE9CVW2FHCV5MP7GD,SUP-02,Precision Motion Works,Germany,WO-2025240,True,T-107,Seal Applicator,True,manual,,,3.34,No,117,C,False,319.0,5.32,True,False,False,
EVT-01721,GA-2,STN-09,2025-08-11 12:25:54,303-PQR,Door Lock Module,True,53.96,89.0,41.6,None,9BLB8MC6NZLS9A2B1,SUP-05,Prime Casting Solutions,Japan,WO-2025163,True,T-109,End-of-Line Scanner,True,manual,S2,Torque Failure,2.72,No,105,A,False,592.0,9.87,True,False,False,
EVT-01722,GA-3,STN-07,2025-08-05 07:54:00,101-JKL,Battery Cooling Harness,True,46.51,101.11,47.7,None,M80UA67VFKNSDX7SB,SUP-09,Nova Sensor Systems,South Korea,WO-2025166,True,T-107,Seal Applicator,True,camera,,,2.76,No,119,A,False,55.0,0.92,True,False,True,
EVT-01723,GA-2,STN-01,2025-06-03 16:23:57,101-JKL,Battery Cooling Harness,True,64.16,82.1,32.5,None,A7RGZYV66XKZZK9WJ,SUP-05,Prime Casting Solutions,Japan,WO-2025223,True,T-101,Fixture Clamp,True,manual,,,2.18,No,108,B,False,212.0,3.53,True,False,False,
EVT-01724,GA-3,STN-05,2025-05-16 05:51:27,123-ABC,Front Axle Assembly,True,75.48,91.8,42.9,None,5PPYA8SNMBB3SNXZY,SUP-02,Precision Motion Works,Germany,WO-2025192,True,T-105,Press Tool,True,camera,S4,Sensor Fault,4.52,No,114,C,True,377.0,6.28,True,False,False,
EVT-01725,GA-2,STN-03,2025-10-01 18:39:40,789-GHI,Steering Rack,True,49.57,61.7,36.4,None,CL7XYD6KKSKAB1Z2M,SUP-09,Nova Sensor Systems,South Korea,WO-2025261,True,T-103,Vision Alignment Rig,True,manual,S4,Sensor Fault,3.71,No,107,B,True,22808102.0,380135.03,False,True,False,invalid_cycle_time
EVT-01726,GA-2,STN-07,2025-07-04 06:00:05,456-DEF,Rear Suspension Module,True,41.11,92.6,34.4,None,5NHU7AVHFJC4Y5ZG5,SUP-09,Nova Sensor Systems,South Korea,WO-2025087,True,T-107,Seal Applicator,True,manual,S1,Material Defect,3.88,No,105,A,False,365.0,6.08,True,False,True,
EVT-01727,GA-1,STN-05,2025-08-19 08:06:00,123-ABC,Front Axle Assembly,True,63.24,101.39,19.8,None,VETJWW88D1G7T7RMZ,SUP-02,Precision Motion Works,Germany,WO-2025130,True,T-105,Press Tool,True,manual,S2,Torque Failure,5.75,Yes,121,A,True,723.0,12.05,False,True,False,invalid_cycle_time
EVT-01728,GA-1,STN-02,2025-11-01 20:21:31,303-PQR,Door Lock Module,True,53.14,86.3,48.4,None,7LNX4WTTTVSALDPL6,SUP-05,Prime Casting Solutions,Japan,WO-2025007,True,T-102,Torque Gun,True,manual,S3,Assembly Error,2.33,No,123,B,False,331.0,5.52,True,False,False,
EVT-01729,GA-3,STN-03,2025-04-02 17:44:16,202-MNO,Brake Cylinder,True,52.53,94.5,47.1,None,A984VWKZSMKLKY8YG,SUP-01,Atlas Fasteners,India,WO-2025014,True,T-103,Vision Alignment Rig,True,camera,S2,Torque Failure,3.25,No,120,B,False,16.0,0.27,True,False,False,
EVT-01730,GA-2,STN-09,2025-08-01 15:15:42,789-GHI,Steering Rack,True,40.6,134.11,21.7,None,JTNZM42TK1641TEJP,SUP-05,Prime Casting Solutions,Japan,WO-2025131,True,T-109,End-of-Line Scanner,True,manual,,,2.03,No,114,B,True,17712102.0,295201.7,False,True,False,invalid_cycle_time
EVT-01731,GA-2,STN-07,2025-01-01 20:06:39,303-PQR,Door Lock Module,True,55.18,95.22,32.8,Reject,RLPPT8TZPZLXCFAXS,SUP-01,Atlas Fasteners,India,WO-2025288,True,T-107,Seal Applicator,True,camera,S1,Material Defect,3.93,No,111,B,False,354.0,5.9,True,False,False,
EVT-01732,GA-2,STN-01,2025-11-01 10:14:21,101-JKL,Battery Cooling Harness,True,52.94,62.7,67.3,None,6HB3TUW4CHFUM574H,SUP-09,Nova Sensor Systems,South Korea,WO-2025242,True,T-101,Fixture Clamp,True,sensor,S1,Material Defect,2.21,No,113,A,True,25401383.0,423356.38,False,True,False,invalid_cycle_time
EVT-01733,GA-3,STN-02,2025-07-20 11:11:56,101-JKL,Battery Cooling Harness,True,45.7,88.2,44.7,None,GB7J42J1VZ50CERWX,SUP-05,Prime Casting Solutions,Japan,WO-2025099,True,T-102,Torque Gun,True,manual,S3,Assembly Error,3.6,No,120,A,False,206.0,3.43,True,False,False,
EVT-01734,GA-3,STN-01,2025-04-19 15:11:21,101-JKL,Battery Cooling Harness,True,50.8,79.72,39.7,None,U3TWZ65RJ3XJJ807C,SUP-05,Prime Casting Solutions,Japan,WO-2025157,True,T-101,Fixture Clamp,True,manual,,,2.49,No,116,B,False,,,True,False,False,
EVT-01735,GA-3,STN-07,2025-08-03 15:40:55,202-MNO,Brake Cylinder,True,48.25,94.7,48.7,None,YC8U28U1TAYU8KG44,SUP-01,Atlas Fasteners,India,WO-2025030,True,T-107,Seal Applicator,True,camera,,,3.11,No,115,B,False,64.0,1.07,True,False,False,
EVT-01736,GA-3,STN-02,2025-11-24 19:06:08,101-JKL,Battery Cooling Harness,True,57.22,83.6,47.3,None,9A43Y44YVEDSJ5P0C,SUP-09,Nova Sensor Systems,South Korea,WO-2025088,True,T-102,Torque Gun,True,camera,S4,Sensor Fault,2.29,Yes,118,B,False,282.0,4.7,True,False,False,
EVT-01737,GA-1,STN-05,2025-07-03 16:18:10,123-ABC,Front Axle Assembly,True,48.65,101.5,20.3,None,8CV57TPB0DS7JAMJM,SUP-02,Precision Motion Works,Germany,WO-2025042,True,T-105,Press Tool,True,manual,S4,Sensor Fault,4.94,No,125,B,True,10194790.0,169913.17,False,True,False,invalid_cycle_time
EVT-01738,GA-2,STN-09,2025-12-08 07:34:45,123-ABC,Front Axle Assembly,True,55.39,99.0,52.9,None,K8RRER707D6TCEKZ8,SUP-02,Precision Motion Works,Germany,WO-2025044,True,T-109,End-of-Line Scanner,True,camera,,,2.21,No,109,A,False,98.0,1.63,True,False,False,
EVT-01739,GA-1,STN-05,2025-03-12 08:05:38,101-JKL,Battery Cooling Harness,True,44.98,94.7,40.9,Repair,13C534E4CG52D7286,SUP-01,Atlas Fasteners,India,WO-2025274,True,T-105,Press Tool,True,manual,S3,Assembly Error,5.4,No,115,A,False,303.0,5.05,True,False,False,
EVT-01740,GA-3,STN-07,2025-09-11 15:59:00,456-DEF,Rear Suspension Module,True,84.25,92.3,53.8,None,000Y6B2KLWHN4P0PD,SUP-09,Nova Sensor Systems,South Korea,WO-2025126,True,T-107,Seal Applicator,True,camera,,,3.24,No,118,B,True,211.0,3.52,True,False,True,
EVT-01741,GA-3,STN-05,2025-06-20 20:58:00,123-ABC,Front Axle Assembly,True,54.88,81.5,52.3,Repair,DS5YZFC4KL8CFN1V6,SUP-09,Nova Sensor Systems,South Korea,WO-2025013,True,T-105,Press Tool,True,manual,,,5.12,Yes,114,B,False,186.0,3.1,True,False,True,
EVT-01742,GA-1,STN-09,2025-05-11 13:08:34,202-MNO,Brake Cylinder,True,52.43,91.0,38.8,None,YAPTRM6SFFUYX72S4,SUP-11,Vector Drive Components,USA,WO-2025002,True,T-109,End-of-Line Scanner,True,camera,,,1.84,No,116,A,False,192.0,3.2,True,False,False,
EVT-01743,GA-2,STN-03,2025-04-07 05:48:55,456-DEF,Rear Suspension Module,True,52.43,93.7,45.0,None,5NHU7AVHFJC4Y5ZG5,SUP-09,Nova Sensor Systems,South Korea,WO-2025087,True,T-103,Vision Alignment Rig,True,manual,S1,Material Defect,4.11,No,105,C,False,129.0,2.15,True,False,False,
EVT-01744,GA-1,STN-01,2025-03-10 13:44:00,456-DEF,Rear Suspension Module,True,28.15,93.5,45.9,None,S58LZ8511LNKKVP4K,SUP-05,Prime Casting Solutions,Japan,WO-2025046,True,T-101,Fixture Clamp,True,camera,S1,Material Defect,2.39,No,124,A,True,243.0,4.05,True,False,False,
EVT-01745,GA-2,STN-01,2025-09-01 10:33:47,202-MNO,Brake Cylinder,True,19.99,100.9,51.5,None,TXGP6XRFK6YX5DMM9,SUP-01,Atlas Fasteners,India,WO-2025039,True,T-101,Fixture Clamp,True,camera,,,2.38,No,106,A,True,,,True,False,False,
EVT-01746,GA-3,STN-05,2025-10-19 18:15:48,202-MNO,Brake Cylinder,True,62.93,84.0,38.3,None,CJE8T3BB9S4Y1W4DY,SUP-11,Vector Drive Components,USA,WO-2025052,True,T-105,Press Tool,True,camera,S1,Material Defect,4.78,No,116,B,False,648.0,10.8,False,True,True,invalid_cycle_time
EVT-01747,GA-3,STN-07,2025-11-08 14:22:30,101-JKL,Battery Cooling Harness,True,63.75,86.2,44.1,None,0SX6L87PTCG8S7RSE,SUP-02,Precision Motion Works,Germany,WO-2025105,True,T107,,False,manual,,,2.46,No,114,B,False,576.0,9.6,True,False,False,invalid_tool_id
EVT-01748,GA-1,STN-07,2025-02-25 10:40:49,101-JKL,Battery Cooling Harness,True,28.25,82.0,38.8,None,ZDNGRP56BZJP7C6RW,SUP-05,Prime Casting Solutions,Japan,WO-2025226,True,T-107,Seal Applicator,True,camera,S1,Material Defect,3.3,No,124,A,True,300.0,5.0,True,False,False,
EVT-01749,GA-3,STN-07,2025-01-11 15:41:00,101-JKL,Battery Cooling Harness,True,50.59,83.7,38.5,None,F6C8NNLKNXV9ZYZ12,SUP-05,Prime Casting Solutions,Japan,WO-2025176,True,T107,,False,sensor,,,3.3,No,115,B,False,180.0,3.0,True,False,True,invalid_tool_id
EVT-01750,GA-3,STN-02,2025-02-07 19:16:51,202-MNO,Brake Cylinder,True,52.94,84.78,39.2,None,T7EDF0DMMCMCPCP3Z,SUP-02,Precision Motion Works,Germany,WO-2025055,True,T-102,Torque Gun,True,sensor,,,3.54,No,120,B,False,224.0,3.73,True,False,False,
EVT-01751,GA-3,STN-03,2025-10-04 07:58:32,789-GHI,Steering Rack,True,39.37,90.4,52.7,None,K5E0T96KX1PN524KT,SUP-09,Nova Sensor Systems,South Korea,WO-2025066,True,T-103,Vision Alignment Rig,True,sensor,S1,Material Defect,3.04,No,111,A,False,92.0,1.53,True,False,False,
EVT-01752,GA-2,STN-09,2025-07-16 20:39:00,456-DEF,Rear Suspension Module,True,57.83,81.39,43.3,None,FA3C7C8AYHPU5KXWT,SUP-02,Precision Motion Works,Germany,WO-2025264,True,T-109,End-of-Line Scanner,True,manual,S4,Sensor Fault,2.64,No,105,B,False,548.0,9.13,True,False,False,
EVT-01753,GA-2,STN-05,2025-12-23 16:21:50,123-ABC,Front Axle Assembly,True,38.76,84.2,43.3,None,6C9145WVVRLVYV3ZE,SUP-02,Precision Motion Works,Germany,WO-2025049,True,T-105,Press Tool,True,sensor,S1,Material Defect,4.68,No,106,B,False,102.0,1.7,True,False,True,
EVT-01754,GA-1,STN-09,2025-06-17 14:17:17,101-JKL,Battery Cooling Harness,True,48.25,78.4,52.0,None,SD4T0TK49JVN7T65K,SUP-01,Atlas Fasteners,India,WO-2025003,True,T-109,End-of-Line Scanner,True,sensor,S1,Material Defect,2.51,No,122,B,False,213.0,3.55,True,False,False,
EVT-01755,GA-1,STN-09,2025-03-12 08:12:00,101-JKL,Battery Cooling Harness,True,64.36,85.7,33.1,None,13C534E4CG52D7286,SUP-01,Atlas Fasteners,India,WO-2025274,True,T-109,End-of-Line Scanner,True,manual,,,3.15,No,123,A,False,77.0,1.28,True,False,False,
EVT-01756,GA-2,STN-09,2025-07-13 05:46:37,101-JKL,Battery Cooling Harness,True,62.83,92.5,34.6,Repair,RPLNDA0C1B4MTKZXK,SUP-09,Nova Sensor Systems,South Korea,WO-2025016,True,T-109,End-of-Line Scanner,True,camera,S2,Torque Failure,2.79,No,110,C,False,180.0,3.0,True,False,False,
EVT-01757,GA-2,STN-05,2025-04-08 12:26:45,101-JKL,Battery Cooling Harness,True,56.41,83.9,51.1,None,RYL6SRHY3TBSB3UG1,SUP-11,Vector Drive Components,USA,WO-2025216,True,T-105,Press Tool,True,camera,,,3.68,No,108,A,False,98.0,1.63,True,False,True,
EVT-01758,GA-3,STN-03,2025-11-03 14:46:54,303-PQR,Door Lock Module,True,40.9,91.5,46.7,None,LR1BM85R4EBS3WZAS,SUP-01,Atlas Fasteners,India,WO-2025072,True,T-103,Vision Alignment Rig,True,manual,S1,Material Defect,3.93,No,113,B,False,252.0,4.2,True,False,False,
EVT-01759,GA-3,STN-07,2025-12-17 05:13:00,202-MNO,Brake Cylinder,True,58.85,96.3,51.5,None,TEY9BPBCC12T89D85,SUP-02,Precision Motion Works,Germany,WO-2025063,True,T-107,Seal Applicator,True,manual,S2,Torque Failure,2.56,No,113,C,False,112.0,1.87,True,False,True,
